word,auditory.mean,gustatory.mean,haptic.mean,interoceptive.mean,olfactory.mean,visual.mean,foot_leg.mean,hand_arm.mean,head.mean,mouth.mean,torso.mean,auditory.sd,gustatory.sd,haptic.sd,interoceptive.sd,olfactory.sd,visual.sd,foot_leg.sd,hand_arm.sd,head.sd,mouth.sd,torso.sd
squealing,4.5,0.0,0.05,0.55,0.0,1.1,0.105263158,0.157894737,2.684210526,4.210526316,0.368421053,1.39548143,0.0,0.223606798,1.145931017,0.0,1.410487038,0.458831468,0.688247202,1.945154423,1.474936811,0.895080773
squeamish,0.631578947,0.368421053,0.263157895,3.368421053,0.631578947,2.157894737,1.166666667,1.944444444,2.944444444,2.5,2.055555556,1.164785451,0.830697586,0.452413928,1.382852379,1.164785451,1.641921567,1.689065178,1.984416412,2.18207193,2.036432867,1.954548909
squeamishly,1.529411765,0.352941176,0.294117647,3.294117647,0.470588235,2.823529412,1.0,1.368421053,3.157894737,1.789473684,2.052631579,1.58578242,1.221739358,0.985184366,1.961017143,1.280510009,2.007339474,1.490711985,1.570934835,1.893355572,1.960128889,1.89952287
squeamishness,1.833333333,0.611111111,1.277777778,3.333333333,0.666666667,2.944444444,0.588235294,0.764705882,2.588235294,0.941176471,1.470588235,1.72353945,1.334558261,1.840893503,2.029198625,1.45521375,1.625973816,0.870260272,1.200490096,1.839117435,1.344925102,1.58578242
squeegee,2.533333333,0.0,3.6,0.066666667,0.266666667,4.4,0.368421053,3.842105263,1.263157895,0.0,0.578947368,1.995232413,0.0,1.4040757,0.25819889,0.798808637,1.352246808,0.955133866,1.803181075,1.910267732,0.0,1.070606758
squeezable,1.263157895,0.421052632,3.736842105,0.947368421,0.368421053,3.315789474,0.19047619,3.571428571,1.095238095,0.047619048,0.666666667,1.75885396,1.304513084,1.851188965,1.544656891,1.211542924,1.701392618,0.679635757,2.087377028,1.89485519,0.21821789,1.278019301
squeeze,1.45,0.4,4.15,1.55,0.15,3.45,0.85,4.1,1.15,1.15,1.4,1.791059669,0.940324692,1.386969434,1.820208201,0.489360485,1.468081455,1.182103388,1.165287405,1.565247584,1.531253357,1.391704748
squeeze out,0.888888889,0.055555556,2.611111111,1.611111111,0.166666667,3.166666667,0.55,3.55,1.35,0.55,0.85,1.3234931,0.23570226,2.004080804,1.786843714,0.383482494,1.823054967,1.394538218,1.791059669,1.899445903,1.316894273,1.631111988
squeezer,0.5,0.25,2.9375,0.8125,0.125,1.9375,1.157894737,3.0,1.157894737,0.736842105,1.473684211,1.414213562,1.0,2.14378948,1.223042654,0.5,1.913765921,1.740471133,2.0,1.675415633,1.446916463,1.611363158
squeezing,0.277777778,0.0,3.388888889,0.888888889,0.0,2.222222222,1.1,4.5,1.65,1.15,1.3,0.751903902,0.0,1.649915823,1.231397527,0.0,1.767535857,1.682729612,1.235441536,1.814415956,1.899445903,1.75018796
squelch,3.0,0.0,0.25,1.583333333,0.0,1.75,0.684210526,1.947368421,1.894736842,2.263157895,0.315789474,1.906925178,0.0,0.452267017,1.781640375,0.0,1.95982374,1.600438536,1.840099158,2.024701263,2.077447827,0.820069887
squelcher,3.25,0.75,0.666666667,0.25,0.0,1.833333333,0.583333333,0.416666667,2.416666667,2.083333333,0.333333333,2.179449472,1.602554779,1.154700538,0.866025404,0.0,2.081665999,1.378954369,1.164500153,1.831955405,1.729862492,1.154700538
squelching,4.0,0.076923077,0.538461538,0.923076923,0.076923077,0.923076923,0.875,0.6875,2.0625,1.6875,0.1875,1.414213562,0.277350098,1.126601424,1.037749043,0.277350098,1.382120259,1.454876856,1.01447852,2.174664725,2.212653008,0.403112887
squid,0.7,3.2,2.6,0.15,2.25,4.1,0.35,1.5,1.75,1.75,0.05,1.341640786,1.908430052,2.303315688,0.366347549,2.197486603,1.586124041,0.933302004,1.960128889,2.022895267,1.915999121,0.223606798
squiggle,0.666666667,0.066666667,0.533333333,0.133333333,0.066666667,3.866666667,0.055555556,2.722222222,2.055555556,0.055555556,0.333333333,1.496026483,0.25819889,0.833809388,0.516397779,0.25819889,1.726543478,0.23570226,2.080880909,2.042841799,0.23570226,1.188177052
squiggly,0.5,0.125,1.625,0.6875,0.25,4.0,0.157894737,1.526315789,2.0,0.052631579,0.263157895,1.032795559,0.5,1.927865832,1.537042615,1.0,1.549193338,0.374634325,1.866917276,2.02758751,0.229415734,0.933458638
squint,0.058823529,0.0,0.647058824,0.823529412,0.0,3.705882353,0.047619048,0.047619048,4.047619048,0.047619048,0.047619048,0.242535625,0.0,1.497547014,1.467791458,0.0,1.72353945,0.21821789,0.21821789,1.687488977,0.21821789,0.21821789
squinted,0.647058824,0.352941176,0.529411765,2.117647059,0.352941176,4.411764706,0.0,0.15,4.75,0.1,0.0,1.497547014,1.221739358,1.280510009,1.900077398,1.221739358,0.71228712,0.0,0.670820393,1.118033989,0.447213595,0.0
squinter,0.0,0.0,0.0,0.214285714,0.0,4.285714286,0.055555556,0.055555556,3.666666667,0.277777778,0.055555556,0.0,0.0,0.0,0.578934224,0.0,1.266647388,0.23570226,0.23570226,1.970368732,0.669113158,0.23570226
squinting,0.105263158,0.0,0.421052632,1.684210526,0.0,3.947368421,0.166666667,0.5,4.888888889,0.222222222,0.222222222,0.458831468,0.0,1.017392608,1.857496271,0.0,1.223550581,0.707106781,1.200490096,0.323380833,0.732084498,0.732084498
squinty,0.111111111,0.222222222,0.166666667,0.333333333,0.111111111,3.777777778,0.0,0.0,3.210526316,0.0,0.0,0.471404521,0.732084498,0.514495755,0.84016805,0.471404521,1.664704728,0.0,0.0,2.097060042,0.0,0.0
squire,1.142857143,0.0,0.571428571,0.0,0.285714286,2.214285714,0.487179487,0.948717949,1.717948718,0.923076923,0.333333333,1.915810447,0.0,1.398586414,0.0,0.825420306,2.190137735,1.253873889,1.637532128,1.918726523,1.782733197,1.059625886
squirm,0.8125,0.0,2.0,2.625,0.0,3.875,2.952380952,3.333333333,1.571428571,1.380952381,3.19047619,1.796988221,0.0,1.897366596,1.821171784,0.0,1.543804824,1.802115159,1.879716291,1.912365775,2.01186954,1.96517296
squirminess,0.95,0.0,1.15,2.4,0.15,3.65,2.25,2.5,2.2,0.8,2.45,1.099042646,0.0,1.87153188,2.01049876,0.670820393,1.565247584,1.802775638,1.820930936,2.067289097,1.436369693,1.877147893
squirming,1.0,0.142857143,2.285714286,1.714285714,0.071428571,2.857142857,2.25,2.25,1.583333333,0.833333333,3.416666667,1.519109051,0.534522484,2.163635524,1.938618518,0.267261242,1.65748386,1.484771179,1.658312395,1.676486224,1.527525232,1.729862492
squirmy,0.941176471,0.0,1.823529412,2.411764706,0.0,3.411764706,2.277777778,2.222222222,1.5,0.5,2.333333333,1.519481336,0.0,2.242635005,1.938389265,0.0,2.001837391,1.637988564,1.895988197,1.757337558,0.857492926,1.782265577
squirrel,2.285714286,0.2,1.342857143,0.057142857,0.142857143,4.342857143,0.619047619,1.095238095,2.619047619,1.047619048,0.761904762,1.75853262,0.632455532,1.731080199,0.338061702,0.550019098,1.186761712,1.244033379,1.445847914,2.036570413,1.774153051,1.300183137
squirt,2.111111111,0.666666667,2.166666667,1.611111111,0.166666667,3.555555556,0.058823529,2.352941176,2.705882353,1.823529412,0.411764706,1.640978506,1.328422328,1.543487266,1.819466272,0.514495755,1.722591147,0.242535625,2.089891638,1.794599742,1.776066374,1.003669737
squirt gun,1.0,0.277777778,3.833333333,0.333333333,0.277777778,4.222222222,0.333333333,3.380952381,1.142857143,0.238095238,0.666666667,1.236693885,0.669113158,1.617914416,0.685994341,0.669113158,1.114374293,0.795822426,2.060975266,1.768776817,0.538958431,1.390443574
squirting,1.833333333,0.444444444,1.666666667,0.666666667,0.333333333,3.388888889,0.333333333,2.0,1.761904762,1.380952381,1.142857143,1.72353945,0.921777198,1.814970426,1.328422328,0.9701425,1.85151413,0.795822426,2.121320344,2.095346318,1.716863142,1.621286967
squish,2.894736842,0.315789474,3.526315789,1.210526316,0.210526316,2.578947368,2.631578947,3.105263158,1.736842105,1.0,0.473684211,1.882514183,0.945905303,1.611363158,1.843274483,0.917662935,1.804801912,1.891810606,1.629408101,2.077447827,1.795054936,1.172292202
squishier,1.8125,0.6875,3.875,0.9375,0.4375,2.25,1.578947368,2.842105263,1.210526316,1.052631579,0.736842105,1.905037182,1.01447852,1.857417562,1.768945072,1.093541647,1.914854216,1.609547537,1.462993806,1.718492471,1.393384537,1.284181766
squishy,1.526315789,0.421052632,3.631578947,0.368421053,0.157894737,1.894736842,1.473684211,2.789473684,2.052631579,1.157894737,0.684210526,1.71167303,1.017392608,1.640139774,0.830697586,0.501459857,1.696229048,1.678902454,2.070398442,2.146668846,1.572795031,1.376494403
stab,1.5625,0.0,3.4375,2.5625,0.0625,3.0,0.5,2.666666667,1.111111111,0.333333333,0.888888889,1.67207456,0.0,1.71148084,1.931105038,0.25,1.932183566,1.150447483,2.029198625,1.745208192,0.84016805,1.490711985
stabbing,1.611111111,0.111111111,3.111111111,3.444444444,0.5,4.055555556,0.55,3.95,1.8,0.55,1.5,1.786843714,0.471404521,1.967048816,1.916560099,1.465284554,1.625973816,1.316894273,1.761428846,2.142305693,1.394538218,1.960128889
stability,0.882352941,0.294117647,1.352941176,2.058823529,0.294117647,2.294117647,3.4375,3.0625,3.0,1.1875,2.8125,1.363925994,0.685994341,1.765686002,2.192902991,0.587867532,1.649420576,1.631716887,1.806239187,1.751190072,1.682012683,1.796988221
stabilization,0.8,0.15,1.9,1.5,0.05,3.1,2.473684211,2.789473684,2.421052632,1.578947368,2.052631579,1.00524938,0.489360485,1.916685736,1.732050808,0.223606798,1.83245593,2.195156817,2.123386901,2.268523491,2.008752777,2.146668846
stabilize,1.25,0.125,2.25,1.4375,0.0,2.9375,1.588235294,2.588235294,1.823529412,0.529411765,1.0,1.570562532,0.341565026,1.807392228,1.504160896,0.0,1.730847577,1.769845457,1.938389265,2.007339474,1.23073388,1.5
stabilizer,1.473684211,0.421052632,2.421052632,1.263157895,0.315789474,2.947368421,1.35,2.5,1.85,0.6,1.0,1.678902454,1.261207071,2.008752777,1.820930936,1.157230006,1.89952287,1.899445903,1.960128889,1.954078057,0.994722918,1.376494403
stable,1.555555556,0.166666667,0.888888889,1.444444444,0.722222222,3.333333333,1.7,1.6,2.05,0.95,1.45,1.756407504,0.707106781,1.182663439,1.616904167,1.40610248,1.748949264,1.894590638,2.062190966,2.01246118,1.66938375,1.904979624
stableman,1.611111111,0.0,0.666666667,0.0,0.666666667,3.666666667,1.352941176,1.705882353,2.411764706,0.470588235,0.823529412,1.786843714,0.0,1.328422328,0.0,1.236693885,1.45521375,1.765686002,1.961017143,2.093407018,0.874474632,1.131110854
stableness,1.083333333,0.083333333,2.111111111,1.666666667,0.222222222,3.194444444,1.948717949,1.794871795,2.307692308,0.666666667,1.512820513,1.61023512,0.280305955,2.067127445,1.985662898,0.637455258,1.909666305,1.834590417,1.73477569,1.880003446,1.284181766,1.553803396
stack,0.777777778,0.055555556,3.0,0.111111111,0.166666667,3.944444444,0.875,3.125,1.9375,0.0,0.9375,1.352799083,0.23570226,2.0,0.471404521,0.514495755,1.551933224,1.310216267,2.028957039,2.015564437,0.0,1.289379696
stacker,0.75,0.0,0.625,0.1875,0.0,2.375,1.15,2.2,2.15,0.55,0.8,1.238278375,0.0,1.408308678,0.75,0.0,2.125245084,1.843195166,2.214782869,2.084403234,0.998683344,1.50787407
stadium,3.25,0.5,1.0625,1.0,0.6875,4.0625,2.166666667,2.055555556,2.388888889,1.277777778,1.166666667,2.175622516,1.095445115,1.730847577,1.591644852,1.078192933,1.691892432,1.977818168,2.071436621,2.004080804,1.487420015,1.689065178
staff,1.947368421,0.0,2.0,0.0,0.157894737,3.578947368,0.35,1.9,1.75,1.05,0.45,2.094269541,0.0,2.185812841,0.0,0.501459857,1.773752753,0.670820393,1.943951483,1.681947493,1.605090586,0.998683344
staffed,1.0,0.0,0.235294118,0.058823529,0.0,2.941176471,0.772727273,1.045454545,2.136363636,0.545454545,0.5,1.457737974,0.0,0.752446989,0.242535625,0.0,1.784327192,1.743882319,1.731425857,1.909760757,1.010764573,1.224744871
staffer,2.2,0.0,0.266666667,0.066666667,0.2,3.933333333,0.473684211,0.736842105,2.105263158,1.210526316,0.368421053,1.971221521,0.0,0.59361684,0.25819889,0.414039336,1.437590577,0.904827857,1.326738074,1.940639552,1.718492471,0.895080773
staffing,0.411764706,0.0,0.117647059,0.294117647,0.058823529,2.647058824,0.2,1.0,1.933333333,0.8,0.266666667,1.227743027,0.0,0.48507125,0.985184366,0.242535625,2.177761938,0.774596669,1.603567451,1.980860804,1.320173149,0.798808637
staffroom,2.823529412,0.235294118,1.470588235,0.352941176,0.764705882,4.352941176,1.15,1.05,2.35,0.7,0.85,1.776066374,0.562295715,1.940285,0.785905248,1.393261092,1.366618842,1.725200217,1.66938375,1.954078057,1.341640786,1.308876577
stag,1.647058824,0.117647059,1.411764706,0.705882353,1.117647059,3.705882353,1.1875,1.5,3.0625,1.125,0.75,1.966633433,0.332105582,1.583462327,1.263165957,1.615640467,1.759428383,1.558578412,1.788854382,2.080664958,1.62788206,1.390443574
stage,0.777777778,0.0,1.222222222,0.222222222,0.0,4.0,2.590909091,1.727272727,2.409090909,1.409090909,1.5,1.437135859,0.0,1.477500097,0.646761667,0.0,1.283377896,1.842852109,1.777687588,2.108013981,1.842852109,1.596126263
stage director,2.117647059,0.235294118,0.529411765,0.176470588,0.117647059,3.294117647,0.85,1.15,1.65,1.85,0.8,2.027386031,0.9701425,1.124591429,0.727606875,0.48507125,1.829094922,1.598519051,1.755442664,2.058998223,2.18306882,1.576137851
stage fright,1.647058824,0.176470588,0.294117647,2.470588235,0.117647059,2.235294118,1.047619048,1.19047619,3.333333333,1.666666667,1.761904762,1.693412844,0.727606875,0.771743633,2.034626718,0.48507125,1.92124347,1.657594356,1.691716513,1.852925615,1.825741858,1.70014005
stagecoach,2.388888889,0.222222222,2.222222222,0.722222222,0.888888889,4.166666667,1.571428571,1.523809524,1.952380952,0.380952381,1.380952381,1.500544563,0.732084498,1.864704851,1.319784098,1.182663439,1.294785924,1.535298947,1.721018525,1.909874092,0.74001287,1.564486832
staged,2.0,0.0,0.684210526,0.578947368,0.0,3.157894737,0.421052632,1.473684211,1.105263158,0.421052632,0.421052632,1.598610508,0.0,1.335524515,1.426565007,0.0,2.007296631,1.216360211,1.954152873,1.663154193,1.121298329,1.304513084
stagehand,1.5,0.0,0.4375,0.125,0.0,3.5,1.9,2.6,2.15,1.3,1.35,1.712697677,0.0,1.030776406,0.5,0.0,1.751190072,2.149663376,2.186080366,2.134306247,1.75018796,1.843195166
stagger,0.842105263,0.263157895,1.315789474,1.0,0.263157895,3.526315789,3.789473684,1.368421053,1.894736842,0.526315789,1.157894737,1.572795031,1.147078669,1.945154423,1.732050808,1.147078669,1.925513526,1.652571981,1.73879033,1.822535988,0.964274111,1.675415633
staggering,1.2,0.3,1.6,2.8,0.5,2.95,2.833333333,0.555555556,1.055555556,0.444444444,1.0,1.609184167,0.923380517,1.759186415,1.704483252,1.147078669,1.932410548,1.886484437,1.096637761,1.513555309,1.041617646,1.328422328
staggeringly,1.0,0.1875,0.3125,1.8125,0.25,3.6875,2.476190476,1.428571429,2.285714286,1.476190476,1.619047619,1.316561177,0.75,1.01447852,1.759498034,1.0,1.01447852,2.135861597,1.719634513,2.124684851,1.691716513,1.986861608
staggers,0.647058824,0.058823529,0.705882353,0.941176471,0.058823529,3.764705882,2.833333333,0.777777778,1.5,0.166666667,1.0,0.996316746,0.242535625,1.263165957,1.599632311,0.242535625,1.714985851,2.036432867,1.308594017,1.886484437,0.514495755,1.680336101
staging,0.764705882,0.117647059,0.529411765,0.529411765,0.294117647,3.176470588,1.571428571,2.19047619,2.428571429,1.857142857,1.380952381,1.251469724,0.332105582,1.178857872,0.943242218,0.985184366,1.810914621,2.014235055,2.08851736,2.111194652,2.128044038,2.060975266
stagnancy,0.529411765,0.764705882,1.352941176,1.882352941,0.705882353,2.529411765,1.266666667,1.266666667,2.666666667,1.2,1.2,1.067570083,1.437420075,1.902011319,1.72780037,1.447614671,1.62471717,1.667618776,1.533747356,1.838736626,1.373213125,1.61245155
stagnant,0.411764706,0.058823529,0.470588235,1.117647059,0.764705882,2.941176471,1.421052632,1.368421053,2.157894737,1.052631579,1.473684211,0.870260272,0.242535625,0.874474632,1.653872461,1.393261092,1.951620744,1.835325871,1.535162905,1.772103518,1.393384537,1.678902454
stagnantly,0.75,0.25,0.75,0.5625,1.4375,3.3125,0.823529412,1.117647059,1.941176471,1.0,0.705882353,1.437590577,0.447213595,1.527525232,1.31497782,1.590335394,1.621470526,1.074435556,1.363925994,1.638237934,1.322875656,0.985184366
stagnate,0.692307692,0.230769231,0.538461538,1.384615385,1.307692308,3.076923077,0.611111111,0.777777778,2.222222222,0.666666667,0.5,1.109400392,0.59914469,0.967417922,1.556623565,1.702185624,1.441153384,1.500544563,1.516790557,2.04523997,1.188177052,1.150447483
stagnation,0.470588235,0.352941176,0.058823529,0.823529412,1.0,3.176470588,1.0,0.9375,1.4375,0.875,0.75,1.007326105,0.785905248,0.242535625,1.42457424,1.369306394,1.845104811,1.549193338,1.569235483,1.787689384,1.668332501,1.483239697
stain,0.142857143,0.047619048,0.380952381,0.142857143,0.19047619,3.666666667,0.5,1.888888889,1.666666667,0.777777778,0.944444444,0.478091444,0.21821789,0.804747816,0.478091444,0.402373908,1.770122406,1.150447483,1.676441922,1.878672873,1.215369978,1.304842664
stainable,0.315789474,0.052631579,0.578947368,0.315789474,0.315789474,3.210526316,0.705882353,1.352941176,1.941176471,0.705882353,1.0,1.157230006,0.229415734,1.121298329,1.002919714,0.945905303,1.812884361,1.311711948,1.45521375,1.853057886,1.159994929,1.322875656
stained glass,0.45,0.2,1.6,0.4,0.45,3.85,0.15,1.25,3.15,0.15,0.0,1.099042646,0.695852374,1.788854382,1.231174023,1.099042646,1.954078057,0.489360485,1.743408639,1.78517285,0.489360485,0.0
staining,0.25,0.166666667,0.791666667,0.166666667,0.625,4.166666667,0.789473684,2.210526316,1.315789474,0.421052632,0.789473684,0.737209781,0.481543412,1.215092291,0.481543412,1.209113941,1.307725096,1.43677677,2.070398442,1.796683104,0.96123702,1.134261746
stainless,0.142857143,0.047619048,1.428571429,0.047619048,0.0,3.476190476,0.045454545,0.863636364,1.772727273,0.090909091,0.045454545,0.478091444,0.21821789,1.690308509,0.21821789,0.0,1.503963019,0.213200716,1.52113537,1.875450884,0.426401433,0.213200716
stainlessness,0.555555556,0.277777778,1.0,0.277777778,0.166666667,3.722222222,0.380952381,1.19047619,1.380952381,0.80952381,0.476190476,1.338226316,0.669113158,1.571810496,0.826442095,0.514495755,1.637988564,1.07126983,1.833549771,1.935876816,1.691716513,1.209092537
stair,0.842105263,0.157894737,2.473684211,0.315789474,0.105263158,3.789473684,4.0,0.7,1.2,0.1,0.35,1.118687619,0.501459857,2.169700979,0.945905303,0.315301768,1.685854461,1.589438828,1.417930293,1.823819012,0.447213595,1.182103388
staircase,0.8,0.0,2.8,0.55,0.0,4.55,4.05,2.1,2.1,0.35,1.1,1.23969436,0.0,1.704483252,1.316894273,0.0,1.145931017,1.394538218,2.174009151,1.916685736,1.182103388,1.651155895
stairs,0.3,0.0,2.0,0.55,0.0,3.7,4.052631579,1.368421053,2.263157895,0.105263158,1.263157895,0.571240571,0.0,1.685854461,1.234376041,0.0,1.719853115,1.71508614,1.770452745,2.305599591,0.315301768,1.820930936
stairway,1.15,0.0,2.85,0.35,0.15,4.6,3.952380952,1.476190476,1.80952381,0.238095238,1.238095238,1.565247584,0.0,1.980829172,0.933302004,0.489360485,0.598243042,1.774153051,1.435933411,1.990453406,0.624880941,1.609495632
stairwell,0.842105263,0.052631579,1.736842105,0.315789474,0.052631579,4.0,3.6,1.4,0.9,0.1,0.6,1.213953957,0.229415734,1.910267732,1.002919714,0.229415734,1.527525232,1.95744194,1.569445091,1.410487038,0.307793506,1.273205652
stake,0.761904762,0.238095238,2.047619048,0.714285714,0.238095238,2.952380952,0.428571429,2.095238095,0.666666667,0.333333333,0.333333333,1.374945886,1.091089451,2.201730921,1.488047618,1.091089451,2.085094494,0.978336781,2.022492569,1.064581295,0.795822426,0.730296743
stakeholder,1.526315789,0.0,0.789473684,0.210526316,0.0,2.421052632,0.4,0.85,2.1,1.45,0.65,1.896441728,0.0,1.685854461,0.713282504,0.0,2.268523491,1.095445115,1.565247584,1.803505359,1.932410548,1.348488433
stakeout,1.789473684,0.0,0.105263158,1.157894737,0.0,3.736842105,1.315789474,1.052631579,2.315789474,0.842105263,0.947368421,1.718492471,0.0,0.458831468,1.772103518,0.0,1.661395172,1.796683104,1.508261848,1.973508764,1.462993806,1.508261848
stalagmite,0.333333333,0.0,1.533333333,0.0,0.066666667,3.4,0.666666667,1.888888889,2.277777778,0.5,0.777777778,0.6172134,0.0,1.922300209,0.0,0.25819889,1.956673562,1.137592918,1.967048816,1.840893503,0.985184366,1.516790557
stale,0.736842105,3.789473684,1.894736842,0.368421053,2.0,2.368421053,0.0,0.9,1.0,2.9,0.05,1.284181766,1.08417646,1.696229048,0.955133866,1.632993162,1.94965884,0.0,1.774082417,1.747178176,1.889026483,0.223606798
